Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
"5501","'053","Australia and New Zealand","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","5009.358000","5139.095000","5260.142000","5375.270000","5490.857000","5613.363000","5742.233000","5874.489000","6008.753000","6141.947000","6274.455000","6409.267000","6544.184000","6678.724000","6813.780000","6952.967000","7094.407000","7226.156000","7354.317000","7492.009000","7675.768000","7900.054000","8081.782000","8220.376000","8354.847000","8473.400000","8572.289000","8664.414000","8754.667000","8844.107000","8945.520000","9067.662000","9200.110000","9324.642000","9439.449000","9552.098000","9673.129000","9810.043000","9958.095000","10107.926000","10270.985000","10430.922000","10557.088000","10666.024000","10780.021000","10908.518000","11045.503000","11176.386000","11297.727000","11416.748000","11542.959000","11679.286000","11823.444000","11970.995000","12115.245000","12264.569000","12434.720000","12633.044000","12853.943000","13076.874000","13278.578000","13468.494000","13672.352000","13888.693000","14107.093000","14329.547000","14563.707000","14804.288000","15044.029000","15285.554000","15485.120000","15640.708000","15794.034000","15945.374000","16095.729000","16244.826000","16392.246000","16537.786000","16681.090000","16821.540000","16958.946000","17093.366000","17224.536000","17352.493000","17477.724000","17600.112000","17719.642000","17836.800000","17951.519000","18063.782000","18173.830000","18281.604000","18387.423000","18491.502000","18593.666000","18693.719000","18791.524000","18887.083000","18980.212000","19070.934000","19159.456000","19245.793000","19330.370000","19413.702000","19495.617000","19575.752000","19654.167000","19731.670000","19808.076000","19882.986000","19956.734000","20029.655000","20101.649000","20172.512000","20242.508000","20311.845000","20380.407000","20447.800000","20514.537000","20580.850000","20645.999000","20709.606000","20771.654000","20832.419000","20891.933000","20950.098000","21006.573000","21060.948000","21113.420000","21163.966000","21212.841000","21260.124000","21305.539000","21349.216000","21391.771000","21433.941000","21475.331000","21515.836000","21555.978000","21595.817000","21635.936000","21676.829000","21718.408000","21760.977000","21804.492000","21848.525000","21893.587000","21939.305000","21984.969000","22031.290000","22078.169000"
"5501","'053","Australia and New Zealand","3010","Population - Est. & Proj.","551","Rural population","1000 persons","2404.810000","2424.692000","2438.112000","2448.143000","2456.612000","2464.799000","2471.699000","2473.170000","2473.914000","2473.140000","2470.042000","2464.109000","2466.591000","2468.705000","2472.253000","2478.502000","2488.616000","2515.338000","2542.361000","2567.125000","2587.546000","2603.913000","2617.597000","2627.174000","2632.674000","2634.504000","2634.267000","2635.496000","2635.127000","2635.412000","2637.908000","2643.765000","2679.781000","2718.448000","2759.207000","2801.551000","2843.341000","2882.212000","2922.040000","2961.880000","3000.938000","3039.844000","3094.910000","3150.922000","3206.201000","3260.796000","3314.811000","3370.926000","3427.480000","3485.306000","3545.191000","3606.828000","3621.311000","3638.244000","3659.236000","3685.334000","3716.985000","3757.539000","3800.536000","3842.980000","3882.577000","3918.613000","3949.945000","3978.884000","4006.419000","4033.345000","4059.671000","4083.532000","4104.615000","4122.663000","4137.487000","4149.041000","4157.446000","4162.871000","4165.564000","4165.709000","4163.381000","4158.565000","4151.227000","4141.298000","4128.751000","4113.635000","4096.053000","4076.100000","4053.889000","4029.528000","4003.095000","3974.673000","3944.377000","3912.331000","3878.656000","3843.458000","3806.885000","3770.125000","3733.318000","3696.493000","3659.679000","3622.868000","3586.005000","3549.009000","3511.833000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5501","'053","Australia and New Zealand","3010","Population - Est. & Proj.","561","Urban population","1000 persons","7680.532000","7935.843000","8175.656000","8408.991000","8643.061000","8882.500000","9131.031000","9392.484000","9659.168000","9927.014000","10192.259000","10453.512000","10702.297000","10955.738000","11223.488000","11511.456000","11821.917000","12136.695000","12459.553000","12775.542000","13073.748000","13351.066000","13608.961000","13848.673000","14071.551000","14279.335000","14468.926000","14638.975000","14803.127000","14973.127000","15157.825000","15359.557000","15549.823000","15754.639000","15971.043000","16196.328000","16433.127000","16683.466000","16938.182000","17191.371000","17438.665000","17678.200000","17894.219000","18101.021000","18299.815000","18490.883000","18674.223000","18849.024000","19021.539000","19196.937000","19379.645000","19569.638000","19817.086000","20080.797000","20369.631000","20688.924000","21042.538000","21422.276000","21820.282000","22219.542000","22607.549000","22979.551000","23339.647000","23689.372000","24034.949000","24380.743000","24727.010000","25072.847000","25417.230000","25758.382000","26095.110000","26427.011000","26754.708000","27079.148000","27401.786000","27723.667000","28045.164000","28366.004000","28685.729000","29003.592000","29319.094000","29632.182000","29943.192000","30252.373000","30560.098000","30866.705000","31172.268000","31476.874000","31780.846000","32084.507000","32388.157000","32691.775000","32995.295000","33297.811000","33599.486000","33900.428000","34200.773000","34500.324000","34798.379000","35093.999000","35386.469000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5502","'054","Melanesia","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","2071.799000","2111.443000","2156.002000","2207.449000","2263.091000","2322.687000","2386.122000","2452.902000","2522.427000","2593.862000","2666.791000","2737.477000","2805.779000","2874.494000","2942.956000","3012.163000","3083.760000","3156.457000","3230.252000","3307.314000","3387.527000","3470.168000","3554.047000","3638.009000","3722.035000","3806.730000","3892.540000","3979.932000","4068.857000","4158.838000","4249.793000","4342.645000","4438.196000","4537.059000","4639.567000","4745.019000","4851.386000","4956.968000","5062.155000","5171.713000","5297.719000","5446.177000","5612.258000","5788.202000","5968.826000","6154.187000","6347.302000","6549.353000","6756.765000","6968.589000","7184.395000","7403.225000","7625.771000","7852.445000","8082.716000","8316.000000","8553.288000","8794.045000","9037.749000","9284.771000","9535.711000","9786.310000","10033.983000","10281.373000","10527.813000","10771.504000","11012.608000","11252.037000","11489.650000","11725.722000","11959.341000","12188.835000","12413.348000","12634.227000","12853.824000","13073.238000","13292.582000","13511.041000","13728.534000","13945.395000","14161.422000","14376.984000","14592.232000","14806.374000","15018.926000","15230.183000","15440.196000","15648.869000","15856.142000","16061.399000","16264.704000","16466.092000","16664.852000","16861.433000","17054.813000","17245.456000","17434.526000","17620.930000","17804.390000","17984.617000","18161.708000","18335.651000","18506.466000","18674.384000","18838.981000","18999.724000","19156.746000","19311.224000","19462.924000","19610.729000","19754.935000","19895.429000","20032.322000","20165.997000","20297.247000","20426.021000","20551.135000","20673.266000","20792.704000","20909.235000","21023.412000","21134.918000","21242.895000","21347.108000","21447.823000","21545.344000","21639.224000","21728.887000","21815.209000","21898.703000","21979.304000","22057.488000","22132.620000","22204.545000","22273.603000","22339.436000","22401.932000","22461.315000","22517.341000","22570.245000","22620.908000","22669.284000","22715.586000","22759.426000","22800.192000","22837.786000","22872.677000","22904.771000","22934.140000","22961.310000","22985.669000"
"5502","'054","Melanesia","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","1119.166000","1137.596000","1158.594000","1183.111000","1209.788000","1238.539000","1269.345000","1302.000000","1336.225000","1371.529000","1407.772000","1443.492000","1478.617000","1514.282000","1550.110000","1586.471000","1624.028000","1662.196000","1701.009000","1741.499000","1783.683000","1826.994000","1870.453000","1913.684000","1957.049000","2000.790000","2045.061000","2090.190000","2136.468000","2184.170000","2232.126000","2280.909000","2331.745000","2384.221000","2438.517000","2494.283000","2550.460000","2606.130000","2661.607000","2718.958000","2782.684000","2856.672000","2940.077000","3028.600000","3119.557000","3212.950000","3310.268000","3412.123000","3516.737000","3623.644000","3732.529000","3844.077000","3958.696000","4075.416000","4193.955000","4314.263000","4436.957000","4561.569000","4687.082000","4813.434000","4941.595000","5068.961000","5194.050000","5318.612000","5442.389000","5564.260000","5684.380000","5803.581000","5921.753000","6038.745000","6154.112000","6267.018000","6376.857000","6484.550000","6591.492000","6698.248000","6804.882000","6910.964000","7016.480000","7121.602000","7226.218000","7330.548000","7434.667000","7538.179000","7640.850000","7742.834000","7844.169000","7944.791000","8044.700000","8143.593000","8241.501000","8338.465000","8434.104000","8528.654000","8621.624000","8713.255000","8804.126000","8893.682000","8981.784000","9068.273000","9153.208000","9236.605000","9318.456000","9398.838000","9477.545000","9554.346000","9629.281000","9702.941000","9775.198000","9845.479000","9913.976000","9980.592000","10045.381000","10108.558000","10170.516000","10231.209000","10289.999000","10347.281000","10403.213000","10457.673000","10510.919000","10562.838000","10613.013000","10661.272000","10707.753000","10752.598000","10795.582000","10836.465000","10875.694000","10913.531000","10949.981000","10985.306000","11019.172000","11051.466000","11082.380000","11111.787000","11139.614000","11165.967000","11190.771000","11214.137000","11236.503000","11257.865000","11278.345000","11297.769000","11315.813000","11332.421000","11347.895000","11362.216000","11375.388000","11387.710000","11398.840000"
"5502","'054","Melanesia","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","952.632000","973.846000","997.407000","1024.339000","1053.305000","1084.149000","1116.779000","1150.903000","1186.203000","1222.333000","1259.019000","1293.987000","1327.163000","1360.212000","1392.846000","1425.693000","1459.729000","1494.262000","1529.243000","1565.814000","1603.844000","1643.173000","1683.594000","1724.325000","1764.988000","1805.940000","1847.480000","1889.742000","1932.387000","1974.666000","2017.667000","2061.737000","2106.451000","2152.839000","2201.049000","2250.734000","2300.925000","2350.841000","2400.547000","2452.755000","2515.036000","2589.508000","2672.179000","2759.602000","2849.270000","2941.234000","3037.035000","3137.231000","3240.028000","3344.945000","3451.865000","3559.148000","3667.076000","3777.029000","3888.763000","4001.737000","4116.332000","4232.477000","4350.664000","4471.337000","4594.117000","4717.349000","4839.933000","4962.760000","5085.425000","5207.246000","5328.228000","5448.455000","5567.898000","5686.977000","5805.228000","5921.816000","6036.492000","6149.677000","6262.335000","6374.990000","6487.701000","6600.079000","6712.056000","6823.794000","6935.204000","7046.434000","7157.566000","7268.196000","7378.079000","7487.349000","7596.029000","7704.078000","7811.441000","7917.806000","8023.202000","8127.627000","8230.747000","8332.779000","8433.189000","8532.202000","8630.400000","8727.248000","8822.607000","8916.345000","9008.500000","9099.046000","9188.009000","9275.546000","9361.435000","9445.379000","9527.466000","9608.282000","9687.725000","9765.250000","9840.961000","9914.840000","9986.940000","10057.439000","10126.731000","10194.812000","10261.139000","10325.985000","10389.490000","10451.564000","10512.494000","10572.081000","10629.881000","10685.837000","10740.069000","10792.746000","10843.643000","10892.421000","10939.515000","10985.172000","11029.324000","11072.182000","11113.447000","11153.081000","11191.222000","11227.649000","11262.318000","11295.347000","11326.572000","11356.108000","11384.406000","11411.421000","11437.241000","11461.656000","11484.379000","11505.367000","11524.781000","11542.557000","11558.750000","11573.603000","11586.830000"
"5502","'054","Melanesia","3010","Population - Est. & Proj.","551","Rural population","1000 persons","2042.979000","2074.098000","2107.269000","2142.330000","2179.098000","2217.408000","2257.180000","2298.352000","2340.809000","2384.540000","2429.441000","2475.525000","2522.677000","2570.839000","2619.904000","2669.922000","2720.688000","2764.978000","2808.327000","2850.574000","2891.805000","2931.191000","2999.760000","3071.145000","3144.695000","3220.352000","3297.794000","3378.408000","3461.479000","3547.057000","3635.251000","3727.828000","3823.483000","3920.373000","4016.628000","4110.657000","4201.773000","4287.491000","4372.163000","4458.662000","4548.794000","4659.729000","4775.331000","4894.949000","5018.097000","5144.420000","5274.000000","5409.320000","5548.172000","5689.477000","5832.445000","5968.390000","6105.585000","6244.620000","6386.117000","6529.821000","6676.321000","6825.334000","6975.331000","7125.892000","7277.216000","7428.588000","7579.929000","7730.440000","7880.473000","8030.271000","8179.754000","8328.719000","8476.993000","8624.426000","8770.870000","8916.190000","9060.248000","9202.928000","9344.054000","9483.455000","9620.951000","9756.312000","9889.357000","10019.834000","10147.497000","10272.138000","10393.477000","10511.193000","10624.972000","10734.474000","10839.450000","10939.533000","11034.581000","11126.096000","11214.089000","11298.460000","11379.081000","11455.832000","11528.593000","11597.241000","11661.643000","11721.787000","11777.650000","11829.259000","11876.629000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5502","'054","Melanesia","3010","Population - Est. & Proj.","561","Urban population","1000 persons","122.361000","129.469000","137.557000","146.528000","156.347000","166.976000","178.447000","190.785000","204.110000","218.542000","234.243000","251.271000","269.677000","289.407000","310.378000","332.503000","355.870000","387.856000","423.363000","463.067000","507.313000","557.102000","581.310000","606.088000","631.706000","657.980000","684.904000","711.137000","737.941000","766.078000","795.860000","826.070000","857.402000","889.522000","921.350000","952.534000","982.816000","1015.712000","1049.297000","1084.183000","1121.154000","1143.770000","1167.441000","1192.341000","1217.873000","1243.546000","1269.399000","1293.111000","1316.222000","1338.961000","1361.543000","1392.163000","1422.728000","1453.491000","1485.104000","1518.646000","1553.853000","1590.422000","1628.799000","1667.799000","1706.095000","1743.988000","1781.794000","1820.684000","1860.969000","1902.879000","1946.495000","1991.787000","2038.813000","2087.503000","2137.864000","2189.948000","2243.878000","2299.777000","2357.780000","2418.045000","2480.672000","2545.769000","2613.490000","2683.951000","2757.285000","2833.670000","2913.236000","2996.129000","3082.490000","3172.470000","3266.216000","3363.948000","3465.777000","3570.104000","3676.832000","3785.976000","3897.563000","4011.597000","4128.022000","4246.884000","4368.152000","4491.852000","4618.022000","4746.670000","4877.843000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5503","'057","Micronesia","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","161.658000","164.737000","167.971000","171.367000","174.873000","178.573000","182.478000","186.541000","190.871000","195.529000","200.557000","205.935000","211.560000","217.316000","223.173000","229.208000","234.858000","239.901000","244.918000","250.336000","256.867000","264.190000","271.555000","278.734000","284.671000","289.396000","293.906000","298.431000","303.172000","308.961000","316.886000","326.825000","337.536000","348.715000","360.362000","372.309000","384.623000","397.163000","409.468000","421.101000","430.930000","438.675000","446.243000","454.162000","461.615000","468.847000","478.860000","491.606000","504.462000","517.057000","525.388000","528.086000","528.815000","528.832000","528.241000","527.045000","525.240000","523.014000","520.588000","518.152000","516.772000","517.421000","519.194000","520.966000","522.563000","524.050000","525.499000","526.833000","527.949000","528.878000","531.087000","534.605000","539.013000","544.321000","549.552000","554.733000","559.821000","564.822000","569.762000","574.613000","579.358000","584.002000","588.545000","592.980000","597.307000","601.552000","605.694000","609.721000","613.655000","617.504000","621.252000","624.901000","628.437000","631.864000","635.178000","638.377000","641.438000","644.357000","647.154000","649.816000","652.345000","654.749000","657.019000","659.169000","661.229000","663.190000","665.043000","666.788000","668.456000","670.040000","671.545000","673.012000","674.430000","675.770000","677.048000","678.263000","679.434000","680.537000","681.558000","682.492000","683.347000","684.124000","684.826000","685.436000","685.939000","686.350000","686.660000","686.855000","686.917000","686.840000","686.615000","686.273000","685.798000","685.176000","684.414000","683.528000","682.524000","681.370000","680.075000","678.657000","677.116000","675.457000","673.680000","671.793000","669.808000","667.725000","665.580000","663.330000","660.993000","658.569000","656.055000"
"5503","'057","Micronesia","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","92.230000","93.470000","94.802000","96.201000","97.698000","99.361000","101.135000","103.005000","104.991000","107.111000","109.430000","111.906000","114.473000","117.081000","119.715000","122.432000","124.940000","127.180000","129.513000","132.050000","135.114000","138.539000","141.931000","145.197000","147.886000","149.990000","151.951000","153.913000","155.995000","158.573000","162.440000","167.663000","173.378000","179.326000","185.479000","191.778000","198.246000","204.802000","211.223000","217.263000","222.105000","225.623000","229.077000","232.761000","236.166000","239.262000","243.445000","248.843000","254.297000","259.611000","263.327000","264.865000","265.539000","265.864000","265.839000","265.458000","264.745000","263.831000","262.819000","261.787000","261.290000","261.679000","262.484000","263.324000","264.105000","264.779000","265.392000","265.946000","266.387000","266.725000","267.689000","269.322000","271.445000","274.045000","276.610000","279.143000","281.639000","284.093000","286.515000","288.885000","291.201000","293.472000","295.695000","297.869000","299.988000","302.070000","304.107000","306.090000","308.027000","309.937000","311.800000","313.618000","315.386000","317.105000","318.767000","320.387000","321.946000","323.433000","324.863000","326.226000","327.532000","328.773000","329.944000","331.069000","332.154000","333.188000","334.168000","335.093000","335.980000","336.826000","337.625000","338.409000","339.165000","339.880000","340.560000","341.207000","341.827000","342.403000","342.933000","343.422000","343.858000","344.253000","344.603000","344.904000","345.149000","345.337000","345.472000","345.538000","345.537000","345.464000","345.317000","345.111000","344.831000","344.471000","344.056000","343.575000","343.033000","342.422000","341.747000","341.010000","340.220000","339.371000","338.457000","337.506000","336.507000","335.459000","334.383000","333.256000","332.083000","330.878000","329.635000"
"5503","'057","Micronesia","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","69.428000","71.268000","73.170000","75.166000","77.175000","79.211000","81.342000","83.536000","85.880000","88.416000","91.129000","94.027000","97.089000","100.237000","103.456000","106.775000","109.915000","112.721000","115.406000","118.287000","121.753000","125.650000","129.625000","133.537000","136.789000","139.406000","141.956000","144.516000","147.178000","150.386000","154.446000","159.164000","164.159000","169.388000","174.882000","180.533000","186.375000","192.361000","198.241000","203.840000","208.828000","213.053000","217.170000","221.401000","225.449000","229.584000","235.415000","242.764000","250.165000","257.446000","262.059000","263.221000","263.273000","262.969000","262.402000","261.587000","260.493000","259.182000","257.770000","256.363000","255.482000","255.739000","256.706000","257.643000","258.459000","259.269000","260.106000","260.885000","261.561000","262.154000","263.401000","265.283000","267.569000","270.276000","272.947000","275.590000","278.181000","280.727000","283.248000","285.727000","288.158000","290.533000","292.852000","295.111000","297.320000","299.484000","301.587000","303.633000","305.630000","307.568000","309.450000","311.282000","313.049000","314.759000","316.410000","317.992000","319.491000","320.924000","322.293000","323.590000","324.815000","325.976000","327.075000","328.102000","329.078000","330.002000","330.874000","331.696000","332.477000","333.216000","333.921000","334.606000","335.265000","335.890000","336.488000","337.056000","337.609000","338.136000","338.624000","339.070000","339.487000","339.871000","340.224000","340.531000","340.792000","341.014000","341.188000","341.317000","341.384000","341.376000","341.299000","341.162000","340.970000","340.704000","340.359000","339.953000","339.494000","338.948000","338.328000","337.646000","336.898000","336.088000","335.223000","334.291000","333.302000","332.268000","331.196000","330.075000","328.909000","327.691000","326.421000"
"5503","'057","Micronesia","3010","Population - Est. & Proj.","551","Rural population","1000 persons","107.487000","108.758000","109.949000","111.098000","112.272000","113.482000","114.795000","116.196000","117.715000","119.274000","120.892000","122.501000","124.181000","125.922000","127.728000","129.534000","131.393000","133.270000","134.638000","135.560000","135.022000","131.268000","127.231000","123.218000","120.509000","118.712000","117.599000","117.125000","117.274000","118.084000","119.911000","123.090000","126.410000","129.901000","133.499000","137.183000","140.917000","144.721000","148.507000","152.358000","156.033000","159.085000","162.006000","164.695000","167.030000","169.368000","170.806000","171.438000","171.662000","171.591000","171.141000","171.055000","171.334000","171.563000","171.535000","171.472000","170.968000","170.100000","169.262000","168.497000","167.863000","167.356000","166.987000","166.735000","166.544000","166.415000","166.350000","166.359000","166.410000","166.502000","166.601000","166.705000","166.807000","166.922000","167.049000","167.196000","167.365000","167.546000","167.712000","167.850000","167.928000","167.951000","167.910000","167.819000","167.675000","167.486000","167.243000","166.972000","166.678000","166.356000","166.016000","165.657000","165.256000","164.814000","164.337000","163.817000","163.259000","162.672000","162.051000","161.401000","160.731000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5503","'057","Micronesia","3010","Population - Est. & Proj.","561","Urban population","1000 persons","47.608000","49.392000","51.274000","53.234000","55.288000","57.426000","59.691000","62.069000","64.603000","67.381000","70.392000","73.712000","77.258000","80.990000","84.895000","88.902000","93.028000","97.284000","102.030000","106.959000","112.962000","121.744000","130.454000","138.980000","146.283000","152.992000","159.370000","165.445000","171.479000","177.617000","183.703000","189.466000","196.041000","203.208000","210.707000","218.372000","226.125000","233.906000","241.727000","249.448000","257.271000","265.518000","273.605000","281.487000","289.118000","295.994000","302.990000","309.951000","316.372000","321.897000","326.491000","329.396000","330.742000","331.206000","331.350000","331.270000","331.473000","331.912000","332.515000","333.543000","335.193000","337.581000","340.719000","344.416000","348.426000","352.580000","356.817000","361.171000","365.586000","370.077000","374.606000","379.127000","383.649000","388.171000","392.725000","397.334000","401.987000","406.680000","411.376000","416.042000","420.672000","425.239000","429.755000","434.193000","438.565000","442.871000","447.093000","451.215000","455.235000","459.153000","462.962000","466.648000","470.232000","473.720000","477.135000","480.410000","483.596000","486.671000","489.666000","492.582000","495.448000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5504","'061","Polynesia","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","255.382000","261.804000","268.157000","274.657000","281.131000","287.604000","294.501000","301.575000","308.737000","316.248000","324.185000","332.500000","341.100000","350.268000","359.945000","369.954000","380.019000","389.612000","398.756000","407.819000","416.781000","425.569000","433.863000","441.675000","450.043000","459.004000","468.051000","476.612000","484.495000","492.179000","500.071000","508.337000","516.153000","522.377000","527.644000","533.180000","539.208000","546.482000","554.718000","562.629000","569.781000","576.561000","583.538000","590.784000","598.083000","605.197000","612.223000","619.301000","626.248000","633.140000","639.766000","645.570000","650.990000","656.253000","661.023000","665.469000","669.994000","674.462000","678.336000","681.573000","684.775000","688.099000","690.679000","692.680000","694.822000","696.903000","698.986000","701.472000","704.323000","707.347000","711.814000","717.468000","723.492000","730.010000","736.415000","742.721000","748.953000","755.102000","761.170000","767.184000","773.146000","779.080000","784.985000","790.848000","796.679000","802.455000","808.197000","813.918000","819.572000","825.150000","830.651000","836.041000","841.305000","846.452000","851.508000","856.430000","861.190000","865.805000","870.235000","874.450000","878.491000","882.353000","886.016000","889.504000","892.838000","896.022000","899.060000","901.961000","904.753000","907.439000","910.020000","912.541000","914.967000","917.261000","919.454000","921.569000","923.580000","925.505000","927.326000","929.014000","930.614000","932.104000","933.452000","934.662000","935.744000","936.700000","937.478000","938.091000","938.555000","938.828000","938.940000","938.902000","938.702000","938.387000","937.933000","937.318000","936.560000","935.650000","934.587000","933.390000","932.058000","930.615000","929.060000","927.354000","925.535000","923.576000","921.449000","919.173000","916.755000","914.192000","911.480000"
"5504","'061","Polynesia","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","131.550000","134.777000","137.973000","141.227000","144.494000","147.777000","151.276000","154.910000","158.628000","162.531000","166.637000","170.896000","175.310000","180.031000","185.018000","190.124000","195.230000","200.087000","204.670000","209.262000","213.882000","218.460000","222.886000","227.173000","231.820000","236.842000","241.892000","246.650000","250.815000","254.639000","258.574000","262.730000","266.833000","270.296000","273.277000","276.392000","279.693000","283.487000","287.680000","291.683000","295.260000","298.624000","302.070000","305.634000","309.214000","312.698000","316.161000","319.570000","322.852000","326.123000","329.239000","331.938000","334.440000","336.882000","339.096000","341.138000","343.221000","345.157000","346.683000","347.886000","349.093000","350.371000","351.267000","351.842000","352.487000","353.138000","353.793000","354.661000","355.726000","356.883000","358.810000","361.350000","364.180000","367.395000","370.546000","373.636000","376.693000","379.708000","382.673000","385.603000","388.521000","391.419000","394.299000","397.161000","399.997000","402.808000","405.612000","408.412000","411.168000","413.894000","416.593000","419.230000","421.808000","424.336000","426.824000","429.247000","431.587000","433.869000","436.067000","438.165000","440.181000","442.118000","443.959000","445.723000","447.417000","449.043000","450.622000","452.135000","453.603000","455.035000","456.419000","457.787000","459.110000","460.381000","461.606000","462.805000","463.958000","465.080000","466.145000","467.142000","468.107000","469.011000","469.843000","470.609000","471.314000","471.948000","472.495000","472.950000","473.329000","473.614000","473.818000","473.946000","473.994000","473.984000","473.897000","473.715000","473.470000","473.151000","472.736000","472.248000","471.685000","471.046000","470.353000","469.583000","468.744000","467.821000","466.808000","465.712000","464.551000","463.306000","461.982000"
"5504","'061","Polynesia","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","123.832000","127.028000","130.185000","133.428000","136.639000","139.828000","143.224000","146.663000","150.109000","153.716000","157.551000","161.606000","165.790000","170.241000","174.928000","179.833000","184.787000","189.526000","194.084000","198.557000","202.898000","207.111000","210.976000","214.502000","218.224000","222.164000","226.158000","229.962000","233.680000","237.542000","241.497000","245.609000","249.317000","252.082000","254.366000","256.792000","259.514000","262.993000","267.038000","270.944000","274.524000","277.934000","281.468000","285.152000","288.871000","292.499000","296.062000","299.730000","303.396000","307.016000","310.524000","313.633000","316.553000","319.371000","321.930000","324.333000","326.774000","329.303000","331.654000","333.687000","335.682000","337.728000","339.415000","340.841000","342.335000","343.769000","345.195000","346.810000","348.596000","350.465000","353.005000","356.120000","359.312000","362.615000","365.872000","369.084000","372.260000","375.394000","378.500000","381.580000","384.626000","387.663000","390.686000","393.688000","396.683000","399.648000","402.584000","405.508000","408.402000","411.253000","414.058000","416.813000","419.498000","422.121000","424.682000","427.181000","429.604000","431.937000","434.167000","436.287000","438.309000","440.235000","442.057000","443.780000","445.423000","446.975000","448.439000","449.827000","451.149000","452.402000","453.602000","454.757000","455.856000","456.881000","457.848000","458.761000","459.617000","460.425000","461.180000","461.871000","462.509000","463.093000","463.610000","464.051000","464.429000","464.751000","464.987000","465.141000","465.226000","465.216000","465.124000","464.955000","464.709000","464.403000","464.036000","463.603000","463.091000","462.502000","461.853000","461.142000","460.372000","459.568000","458.706000","457.769000","456.792000","455.755000","454.647000","453.462000","452.203000","450.885000","449.498000"
"5504","'061","Polynesia","3010","Population - Est. & Proj.","551","Rural population","1000 persons","186.253000","190.069000","193.545000","196.674000","199.448000","201.937000","204.225000","207.373000","211.037000","215.125000","219.826000","225.192000","231.107000","237.082000","242.856000","248.286000","253.324000","258.083000","262.410000","266.142000","269.203000","271.879000","274.670000","277.118000","279.359000","281.591000","283.853000","286.244000","289.297000","292.408000","295.549000","298.658000","301.853000","305.009000","308.130000","311.082000","313.798000","316.456000","319.041000","321.827000","324.659000","327.414000","330.231000","333.088000","335.981000","338.883000","341.815000","344.258000","346.545000","348.859000","351.313000","354.106000","357.348000","359.687000","361.238000","362.590000","363.725000","364.710000","365.570000","366.337000","367.067000","367.711000","368.416000","370.441000","372.795000","375.359000","378.143000","381.139000","384.165000","387.051000","389.648000","391.923000","393.944000","395.771000","397.508000","399.246000","400.981000","402.698000","404.417000","406.102000","407.791000","409.477000","411.121000","412.716000","414.169000","415.466000","416.575000","417.488000","418.207000","418.725000","419.035000","419.126000","418.980000","418.603000","418.059000","417.356000","416.534000","415.575000","414.484000","413.292000","412.030000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
